0.523208,0.257437,-0.000000,1000,999
0.529184,0.242043,-0.000000,1002,997
0.535138,0.225568,-0.000000,1002,997
0.541076,0.207277,-0.000000,1003,996
0.547066,0.185285,-0.000000,1004,995
0.553011,0.159970,-0.000000,1005,994
0.558960,0.129523,-0.000000,1006,993
0.564926,0.094154,-0.000000,1003,996
0.570857,0.053456,-0.000000,1003,996
0.576818,0.019918,-0.000000,998,1001
0.582777,-0.012590,-0.000000,998,1001
0.588738,-0.040166,-0.000000,997,1002
0.594696,-0.045995,-0.000000,995,1004
0.600656,-0.046544,-0.000000,997,1002
0.606614,-0.034888,-0.000000,995,1004
0.612570,-0.023616,-0.000000,998,1001
0.618523,-0.010367,-0.000000,998,1001
0.624497,-0.002816,-0.000000,1000,999
0.630454,0.001682,-0.000000,1001,998
0.636424,0.001854,-0.000000,1001,998
0.642377,-0.007104,-0.000000,1002,997
0.648335,-0.018418,-0.000000,999,1000
0.654290,-0.040250,-0.000000,998,1001
0.660247,-0.063366,-0.000000,999,1000
0.666201,-0.076943,-0.000000,996,1003
0.672157,-0.094704,-0.000000,1001,998
0.678112,-0.094812,-0.000000,1000,999
0.684069,-0.103343,-0.000000,1006,993
0.690022,-0.105824,-0.000000,1003,996
0.695979,-0.118161,-0.000000,1008,991
0.701937,-0.134987,-0.000000,1008,991
0.707877,-0.146793,-0.000000,1010,989
0.713782,-0.161162,-0.000000,1015,984
0.719738,-0.178933,-0.000000,1017,982
0.725692,-0.185556,-0.000000,1014,985
0.731636,-0.214793,-0.000000,1016,983
0.737566,-0.244928,-0.000000,1001,998
0.743548,-0.282538,-0.000000,996,1003
0.749508,-0.312337,-0.000000,983,1016
0.755443,-0.322098,-0.000000,971,1028
0.761405,-0.330991,-0.000000,966,1033
0.767362,-0.279869,-0.000000,955,1044
0.773301,-0.183379,-0.000000,954,1045
0.779288,-0.047230,-0.000000,953,1046
0.785251,0.114117,-0.000000,959,1040
0.791215,0.287859,-0.000000,964,1035
0.797179,0.444488,-0.000000,973,1026
0.803146,0.568964,-0.000000,978,1021
0.809104,0.653186,-0.000000,982,1017
0.815073,0.696508,-0.000000,984,1015
0.821027,0.704894,-0.000000,984,1015
0.826980,0.676105,-0.000000,983,1016
0.832949,0.647428,-0.000000,979,1020
0.838900,0.615747,-0.000000,979,1020
0.844855,0.584050,-0.000000,975,1024
0.850814,0.563336,-0.000000,973,1026
0.856778,0.555287,-0.000000,972,1027
0.862737,0.550873,-0.000000,973,1026
0.868698,0.557792,-0.000000,974,1025
0.874657,0.575787,-0.000000,975,1024
0.880619,0.613812,-0.000000,984,1015
0.886582,0.649386,-0.000000,988,1011
0.892545,0.671537,-0.000000,996,1003
0.898497,0.685817,-0.000000,1002,997
0.904467,0.687373,-0.000000,1007,992
0.910397,0.667879,-0.000000,1014,985
0.916333,0.628619,-0.000000,1017,982
0.922295,0.576697,-0.000000,1019,980
0.928256,0.519364,-0.000000,1018,981
0.934216,0.451813,-0.000000,1016,983
0.940179,0.376451,-0.000000,1010,989
0.946137,0.308029,-0.000000,1006,993
0.952099,0.248728,-0.000000,1003,996
0.958059,0.210918,-0.000000,996,1003
0.964022,0.187393,-0.000000,993,1006
0.969983,0.194517,-0.000000,988,1011
0.975944,0.211594,-0.000000,986,1013
0.981969,0.235762,-0.000000,986,1013
0.987969,0.270088,-0.000000,985,1014
0.993959,0.315276,-0.000000,985,1014
0.999908,0.362906,-0.000000,985,1014
1.005848,0.403812,-0.000000,989,1010
1.011811,0.436980,-0.000000,990,1009
1.017789,0.462020,-0.000000,991,1008
1.023816,0.476261,-0.000000,992,1007
1.029753,0.479199,-0.000000,994,1005
1.035718,0.477971,-0.000000,994,1005
1.041681,0.466744,-0.000000,993,1006
1.047618,0.454224,-0.000000,991,1008
1.053571,0.433237,-0.000000,989,1010
1.059527,0.418970,-0.000000,986,1013
1.065483,0.412537,-0.000000,985,1014
1.071437,0.412818,-0.000000,983,1016
1.077391,0.420508,-0.000000,983,1016
1.083350,0.441179,-0.000000,982,1017
1.089302,0.466669,-0.000000,982,1017
1.095257,0.496197,-0.000000,984,1015
1.101211,0.523154,-0.000000,986,1013
1.107163,0.550245,-0.000000,987,1012
1.113094,0.568252,-0.000000,990,1009
1.119046,0.582195,-0.000000,991,1008
1.125000,0.587697,-0.000000,992,1007
1.130969,0.584700,-0.000000,992,1007
1.136925,0.576312,-0.000000,992,1007
1.142879,0.561580,-0.000000,989,1010
1.148835,0.546401,-0.000000,989,1010
1.155022,0.533924,-0.000000,989,1010
1.160998,0.523122,-0.000000,987,1012
1.166998,0.517984,-0.000000,987,1012
1.172960,0.516610,-0.000000,986,1013
1.178918,0.520727,-0.000000,987,1012
1.184879,0.525553,-0.000000,988,1011
1.190839,0.529047,-0.000000,991,1008
1.196798,0.540697,-0.000000,992,1007
1.202757,0.544112,-0.000000,995,1004
1.208717,0.547645,-0.000000,996,1003
1.214678,0.545702,-0.000000,997,1002
1.220638,0.527720,-0.000000,1001,998
1.226596,0.508463,-0.000000,1001,998
1.232640,0.486207,-0.000000,1000,999
1.238616,0.462044,-0.000000,1001,998
1.244559,0.436844,-0.000000,1001,998
1.251508,0.405709,-0.000000,999,1000
1.257519,0.376087,-0.000000,998,1001
1.263478,0.354085,-0.000000,994,1005
1.269432,0.339768,-0.000000,992,1007
1.275387,0.328114,-0.000000,990,1009
1.281341,0.332042,-0.000000,987,1012
1.287290,0.342442,-0.000000,986,1013
1.293235,0.357549,-0.000000,984,1015
1.299198,0.378203,-0.000000,985,1014
1.305151,0.404766,-0.000000,985,1014
1.311098,0.435623,-0.000000,984,1015
1.317097,0.465803,-0.000000,986,1013
1.323039,0.490052,-0.000000,986,1013
1.328987,0.506008,-0.000000,988,1011
1.334937,0.510670,-0.000000,988,1011
1.340888,0.513021,-0.000000,989,1010
1.346874,0.511438,-0.000000,989,1010
1.352876,0.505122,-0.000000,989,1010
1.358853,0.505212,-0.000000,986,1013
1.365242,0.498634,-0.000000,986,1013
1.371655,0.494858,-0.000000,986,1013
1.377608,0.499412,-0.000000,983,1016
1.383561,0.495621,-0.000000,985,1014
1.389511,0.503068,-0.000000,985,1014
1.395461,0.512781,-0.000000,984,1015
1.401412,0.524949,-0.000000,986,1013
1.407362,0.535183,-0.000000,988,1011
1.413313,0.544025,-0.000000,989,1010
1.419615,0.551814,-0.000000,992,1007
1.425572,0.556096,-0.000000,993,1006
1.431523,0.558765,-0.000000,995,1004
1.437474,0.553529,-0.000000,996,1003
1.443424,0.539293,-0.000000,994,1005
1.449373,0.518759,-0.000000,994,1005
1.455325,0.493175,-0.000000,994,1005
1.461273,0.472212,-0.000000,991,1008
1.467224,0.449962,-0.000000,990,1009
1.473173,0.431657,-0.000000,988,1011
1.479138,0.419638,-0.000000,984,1015
1.485087,0.411870,-0.000000,982,1017
1.491153,0.414028,-0.000000,981,1018
1.497219,0.420187,-0.000000,980,1019
1.503252,0.445746,-0.000000,981,1018
1.509222,0.473701,-0.000000,982,1017
1.515176,0.502984,-0.000000,984,1015
1.521125,0.528829,-0.000000,987,1012
1.527074,0.549938,-0.000000,987,1012
1.533026,0.566385,-0.000000,989,1010
1.538968,0.570133,-0.000000,993,1006
1.544915,0.573909,-0.000000,994,1005
1.550862,0.574719,-0.000000,996,1003
1.556806,0.557470,-0.000000,999,1000
1.562749,0.535810,-0.000000,998,1001
1.568696,0.505526,-0.000000,997,1002
1.574636,0.472705,-0.000000,996,1003
1.580587,0.441935,-0.000000,993,1006
1.586538,0.413210,-0.000000,990,1009
1.592490,0.389251,-0.000000,988,1011
1.598440,0.372842,-0.000000,985,1014
1.604393,0.368323,-0.000000,982,1017
1.610340,0.372838,-0.000000,980,1019
1.616298,0.385995,-0.000000,979,1020
1.622247,0.407017,-0.000000,979,1020
1.628198,0.432273,-0.000000,977,1022
1.634148,0.461756,-0.000000,979,1020
1.640098,0.495708,-0.000000,979,1020
1.646048,0.534682,-0.000000,980,1019
1.652001,0.569049,-0.000000,982,1017
1.657950,0.597102,-0.000000,984,1015
1.663901,0.623027,-0.000000,985,1014
1.669853,0.642155,-0.000000,986,1013
1.675805,0.654256,-0.000000,987,1012
1.681765,0.657701,-0.000000,987,1012
1.687712,0.655052,-0.000000,988,1011
1.693658,0.651510,-0.000000,988,1011
1.699596,0.643196,-0.000000,986,1013
1.705546,0.634368,-0.000000,985,1014
1.711492,0.623132,-0.000000,984,1015
1.717435,0.618619,-0.000000,982,1017
1.723379,0.618923,-0.000000,981,1018
1.729324,0.622658,-0.000000,981,1018
1.735292,0.630343,-0.000000,980,1019
1.741269,0.637434,-0.000000,981,1018
1.747219,0.647554,-0.000000,983,1016
1.753167,0.655870,-0.000000,984,1015
1.759110,0.661233,-0.000000,986,1013
1.765057,0.658234,-0.000000,989,1010
1.771003,0.652134,-0.000000,990,1009
1.776944,0.640943,-0.000000,993,1006
1.782884,0.624838,-0.000000,993,1006
1.788826,0.598532,-0.000000,992,1007
1.794766,0.562567,-0.000000,991,1008
1.800699,0.528929,-0.000000,989,1010
1.806633,0.496381,-0.000000,990,1009
1.812712,0.469729,-0.000000,987,1012
1.818655,0.459615,-0.000000,988,1011
1.824593,0.447224,-0.000000,990,1009
1.830525,0.438170,-0.000000,990,1009
1.836460,0.433532,-0.000000,990,1009
1.842390,0.426761,-0.000000,990,1009
1.848324,0.426720,-0.000000,990,1009
1.854256,0.426068,-0.000000,991,1008
1.860191,0.433015,-0.000000,991,1008
1.866231,0.443779,-0.000000,990,1009
1.872167,0.448378,-0.000000,993,1006
1.878102,0.452831,-0.000000,993,1006
1.884037,0.449927,-0.000000,994,1005
1.889970,0.449030,-0.000000,994,1005
1.895906,0.447043,-0.000000,994,1005
1.901839,0.434181,-0.000000,995,1004
1.907775,0.420502,-0.000000,992,1007
1.913714,0.401015,-0.000000,991,1008
1.919686,0.381220,-0.000000,989,1010
1.925624,0.364506,-0.000000,987,1012
1.931566,0.346541,-0.000000,986,1013
1.937502,0.338505,-0.000000,983,1016
1.943795,0.332178,-0.000000,982,1017
1.949739,0.334344,-0.000000,980,1019
1.955680,0.339435,-0.000000,979,1020
1.961619,0.349463,-0.000000,979,1020
1.967644,0.362275,-0.000000,979,1020
1.973600,0.369702,-0.000000,980,1019
1.979580,0.381062,-0.000000,981,1018
1.985530,0.388398,-0.000000,983,1016
1.991503,0.393177,-0.000000,985,1014
1.997457,0.390479,-0.000000,987,1012
2.003427,0.384817,-0.000000,987,1012
2.009378,0.382890,-0.000000,988,1011
2.015331,0.371277,-0.000000,992,1007
2.021282,0.363301,-0.000000,994,1005
2.027232,0.350135,-0.000000,995,1004
2.033184,0.330974,-0.000000,996,1003
2.039131,0.306863,-0.000000,997,1002
2.045074,0.279298,-0.000000,995,1004
2.051038,0.248808,-0.000000,993,1006
2.056982,0.219548,-0.000000,993,1006
2.062926,0.204169,-0.000000,991,1008
2.068871,0.194692,-0.000000,991,1008
2.074813,0.188755,-0.000000,990,1009
2.080757,0.194521,-0.000000,990,1009
2.086700,0.195491,-0.000000,990,1009
2.092644,0.196961,-0.000000,991,1008
2.098587,0.204092,-0.000000,991,1008
2.104905,0.205252,-0.000000,992,1007
2.111454,0.206839,-0.000000,991,1008
2.117994,0.201441,-0.000000,992,1007
2.124537,0.192408,-0.000000,990,1009
2.131082,0.183008,-0.000000,988,1011
2.137629,0.175472,-0.000000,988,1011
2.144202,0.169013,-0.000000,986,1013
2.150746,0.167927,-0.000000,984,1015
2.157292,0.172765,-0.000000,983,1016
2.163838,0.177141,-0.000000,980,1019
