0.159200,3.171936,-0.831525,504,495
0.166002,3.118812,-2.052247,510,489
0.172969,3.067290,-2.510018,512,487
0.179557,3.013435,-2.845716,514,485
0.186099,2.959248,-2.387946,511,488
0.192675,2.905219,-1.747067,508,491
0.199228,2.851212,-0.190647,500,499
0.205774,2.801158,0.724895,496,503
0.212345,2.758598,2.281315,488,511
0.218937,2.727681,3.044266,484,515
0.225505,2.701911,3.074784,484,515
0.232071,2.682438,3.257892,483,516
0.238619,2.664125,3.013748,484,515
0.245154,2.643998,2.586495,487,512
0.251762,2.617377,1.579400,492,507
0.258319,2.588421,1.121629,494,505
0.264858,2.555151,0.297642,498,501
0.271431,2.519244,-0.678935,503,496
0.277985,2.486586,-1.441886,507,492
0.284551,2.450395,-1.808103,509,490
0.291139,2.415800,-1.136706,505,494
0.297705,2.372880,-0.617899,503,496
0.304268,2.329485,-0.587381,502,497
0.310825,2.290092,0.053498,499,500
0.317517,2.257112,0.785931,496,503
0.324413,2.229225,1.243702,493,506
0.331313,2.208761,1.152147,494,505
0.338215,2.191492,0.908003,495,504
0.345109,2.181312,1.457328,492,507
0.352039,2.167447,2.037171,489,510
0.358950,2.153875,2.983230,485,514
0.365856,2.142509,2.891676,485,514
0.372763,2.125424,1.396292,493,506
0.379669,2.101658,-0.312719,501,498
0.386574,2.077415,-1.197742,505,494
0.393475,2.050208,-1.289296,506,493
0.400376,2.010882,-1.380850,506,493
0.407281,1.970341,-0.831525,504,495
0.414183,1.927270,-0.678935,503,496
0.421102,1.883115,-0.556863,502,497
0.428006,1.846122,-0.556863,502,497
0.434908,1.823524,-0.190647,500,499
0.441811,1.816804,0.297642,498,501
0.448708,1.807039,0.572305,497,502
0.455606,1.798181,1.457328,492,507
0.462505,1.793270,2.098207,489,510
0.469404,1.787706,2.342351,488,511
0.476302,1.778901,2.342351,488,511
0.483204,1.772241,2.494941,487,512
0.490058,1.762836,1.762508,491,508
0.496940,1.748356,1.060593,494,505
0.504069,1.729623,0.511268,497,502
0.510938,1.705495,-0.373755,501,498
0.517824,1.673848,-1.533440,507,492
0.524713,1.640172,-2.479500,512,487
0.531565,1.608208,-2.662608,513,486
0.538447,1.576841,-2.601572,513,486
0.545332,1.543639,-2.357428,511,488
0.552221,1.520326,-1.228260,506,493
0.559108,1.499731,-0.678935,503,496
0.566039,1.486948,0.663859,496,503
0.572925,1.477512,1.640436,491,508
0.579818,1.471608,2.586495,487,512
0.586724,1.468783,2.983230,485,514
0.593616,1.467438,3.135820,484,515
0.600501,1.467023,2.494941,487,512
0.607406,1.461314,1.152147,494,505
0.614295,1.456274,0.572305,497,502
0.621202,1.447029,-0.099092,500,499
0.628120,1.433704,-0.648417,503,496
0.635017,1.415431,-1.075670,505,494
0.641911,1.395536,-1.258778,506,493
0.648798,1.373835,-1.533440,507,492
0.655686,1.353585,-1.411368,507,492
0.662579,1.333243,-1.075670,505,494
0.669467,1.314603,-0.709453,503,496
0.676358,1.304541,0.053498,499,500
0.683249,1.300283,0.572305,497,502
0.690160,1.303576,1.091111,494,505
0.697038,1.316446,1.518364,492,507
0.703915,1.335106,2.494941,487,512
0.710793,1.355748,2.861158,485,514
0.717676,1.367008,3.044266,484,515
0.724569,1.374041,3.502037,482,517
0.731998,1.371755,3.624109,481,518
0.739347,1.359157,2.464423,487,512
0.746441,1.341550,0.724895,496,503
0.754260,1.315771,-0.587381,502,497
0.761189,1.288275,-1.716549,508,491
0.768061,1.257514,-2.448982,512,487
0.774961,1.224711,-2.448982,512,487
0.781867,1.195752,-2.326910,511,488
0.788758,1.172111,-1.808103,509,490
0.795660,1.155009,-0.801007,504,495
0.802561,1.147767,0.328160,498,501
0.809492,1.146309,1.243702,493,506
0.816389,1.157313,2.708568,486,513
0.823166,1.176175,3.807217,480,519
0.829735,1.197979,4.234470,478,521
0.836298,1.227780,4.570168,477,522
0.842864,1.257910,4.539650,477,522
0.849426,1.284767,4.173434,479,520
0.855988,1.303302,3.013748,484,515
