0.001562,0.029083,0.000048,-10.927736,-0.032109,0,0.910037
0.002992,0.029083,0.000091,-10.708557,-0.032109,0,0.891194
0.004388,0.07589,0.000219,-10.492743,0.038088,0,0.874132
0.005783,0.084035,0.000347,-10.281082,0.03736,0.000043,0.857438
0.007182,0.084035,0.000432,-10.073696,0.03736,0.000085,0.841079
0.008576,0.084035,0.000432,-9.870542,0.03736,0.000043,0.824962
0.009968,0.092284,0.000432,-9.671285,0.074845,0,0.809919
0.011363,0.092284,0.000262,-9.476181,0.074845,-0.000128,0.795092
0.012755,0.092284,0.000092,-9.284978,0.074845,-0.000255,0.780562
0.014147,0.11827,-0.000035,-9.097038,0.12339,-0.00034,0.767335
0.015543,0.123339,-0.000163,-8.912756,0.122895,-0.000425,0.754363
0.016934,0.123339,-0.000206,-8.732076,0.122895,-0.00051,0.74165
0.018326,0.123339,-0.000248,-8.55501,0.122895,-0.000552,0.729234
0.019721,0.098261,-0.000291,-8.381987,0.079195,-0.000595,0.716191
0.021112,0.098261,-0.000376,-8.212465,0.079195,-0.000638,0.70341
0.022503,0.098261,-0.000461,-8.046334,0.079195,-0.00068,0.690884
0.023901,0.077497,-0.000674,-7.884067,0.079195,-0.00068,0.67865
0.025336,0.078514,-0.000893,-7.72503,0.019833,-0.00068,0.665474
0.026728,0.078514,-0.001063,-7.569126,0.019833,-0.000637,0.652603
0.028159,0.078514,-0.001238,-7.416344,0.019833,-0.00055,0.640033
0.02955,0.040056,-0.001238,-7.267216,-0.055847,-0.000465,0.626199
0.030941,0.040056,-0.001068,-7.120904,-0.055847,-0.000465,0.612558
0.032336,0.040056,-0.000898,-6.977518,-0.055847,-0.000465,0.59919
0.033728,0.029681,-0.000643,-6.837124,-0.055847,-0.00055,0.586006
0.035121,0.025598,-0.000387,-6.699619,-0.098629,-0.000635,0.57223
0.036512,0.025598,-0.000048,-6.564782,-0.098629,-0.000805,0.558646
0.037903,0.025598,0.000292,-6.432642,-0.098629,-0.000975,0.545334
0.039297,0.029766,0.000632,-6.30306,-0.10933,-0.00123,0.531991
0.04069,0.029766,0.000972,-6.17607,-0.10933,-0.0014,0.518998
0.042081,0.029766,0.001397,-6.051538,-0.10933,-0.00157,0.506265
0.043475,0.029766,0.001907,-5.929411,-0.10933,-0.001698,0.493828
0.044867,0.05164,0.002417,-5.80929,-0.087456,-0.001825,0.482077
0.046259,0.05164,0.002884,-5.691614,-0.087456,-0.00191,0.470603
0.047675,0.05164,0.00336,-5.576283,-0.087456,-0.001996,0.459357
0.049067,0.082798,0.003827,-5.462643,-0.038934,-0.002124,0.449267
0.050458,0.082798,0.004294,-5.351277,-0.038934,-0.002251,0.439378
0.051851,0.082798,0.004719,-5.242178,-0.038934,-0.002379,0.429687
0.053244,0.082798,0.005144,-5.135262,-0.038934,-0.002506,0.420189
0.054634,0.094317,0.005526,-5.030297,-0.000846,-0.002634,0.411644
0.056027,0.094317,0.005823,-4.927513,-0.000846,-0.002846,0.403186
0.057419,0.094317,0.006121,-4.826786,-0.000846,-0.003058,0.394897
0.058808,0.107753,0.006375,-4.727845,0.058199,-0.003143,0.38808
0.0602,0.107753,0.00663,-4.630883,0.058199,-0.003228,0.381399
0.061591,0.107753,0.006757,-4.535986,0.058199,-0.003271,0.374893
0.062986,0.107753,0.006885,-4.442986,0.058199,-0.003313,0.368518
0.064376,0.08912,0.006928,-4.352302,0.069263,-0.003228,0.362616
0.065766,0.08912,0.00697,-4.263432,0.069263,-0.003228,0.356749
0.067161,0.08912,0.006885,-4.176465,0.069263,-0.003228,0.350999
0.068551,0.083925,0.006842,-4.091299,0.074656,-0.003228,0.345472
0.06994,0.086975,0.0068,-4.007775,0.074373,-0.003228,0.34005
0.071336,0.086975,0.006843,-3.925838,0.074373,-0.003313,0.334653
0.072727,0.086975,0.006885,-3.84554,0.074373,-0.003398,0.329364
0.074118,0.038194,0.006927,-3.767824,0.015244,-0.003483,0.322999
0.07553,0.038194,0.006971,-3.691661,0.015244,-0.00357,0.316759
0.076924,0.038194,0.007098,-3.616939,0.015244,-0.003782,0.31052
0.078315,0.01223,0.007226,-3.544231,0.015244,-0.003952,0.304449
0.07971,0.009159,0.007311,-3.47308,-0.016854,-0.004122,0.297856
0.081101,0.009159,0.00748,-3.403269,-0.016854,-0.004377,0.291312
0.08249,0.009159,0.00765,-3.334854,-0.016854,-0.004631,0.284899
0.083908,-0.016745,0.007823,-3.268322,-0.038012,-0.004934,0.278144
0.0853,-0.016745,0.007993,-3.203124,-0.038012,-0.005232,0.27153
0.08669,-0.016745,0.008163,-3.13923,-0.038012,-0.005571,0.265006
0.088084,-0.053107,0.008333,-3.077341,-0.038012,-0.005911,0.258612
0.089476,-0.056197,0.008545,-3.01671,-0.048557,-0.006081,0.252302
0.090866,-0.056197,0.008757,-2.957291,-0.048557,-0.006124,0.246244
0.092261,-0.056197,0.00897,-2.899061,-0.048557,-0.006166,0.240306
0.093652,-0.057271,0.009225,-2.841975,-0.021907,-0.006081,0.235145
0.095045,-0.057271,0.00948,-2.786031,-0.021907,-0.005996,0.230087
0.096434,-0.057271,0.009607,-2.731331,-0.021907,-0.005869,0.225172
0.097825,-0.057271,0.009735,-2.677725,-0.021907,-0.005742,0.220355
0.099219,-0.068728,0.00982,-2.625462,-0.000672,-0.005614,0.21606
0.100612,-0.068728,0.009905,-2.574244,-0.000672,-0.005487,0.21185
0.102003,-0.068728,0.009947,-2.524092,-0.000672,-0.005402,0.207683
0.103396,-0.088487,0.00999,-2.475338,0.041933,-0.005359,0.204409
0.104789,-0.088487,0.010075,-2.427518,0.041933,-0.005317,0.201202
0.10618,-0.088487,0.010202,-2.380613,0.041933,-0.005317,0.198016
0.107574,-0.088487,0.01033,-2.334645,0.041933,-0.005317,0.194895
0.108966,-0.066746,0.010542,-2.289079,0.089876,-0.005317,0.192794
0.110357,-0.066746,0.010754,-2.244424,0.089876,-0.005317,0.190736
0.11177,-0.066746,0.01097,-2.20066,0.089876,-0.00536,0.188676
0.113162,-0.046004,0.011182,-2.157358,0.106039,-0.005402,0.186982
0.114553,-0.055257,0.011267,-2.115233,0.106916,-0.005487,0.185297
0.115946,-0.055257,0.011352,-2.07395,0.106916,-0.005572,0.183647
0.117337,-0.055257,0.01131,-2.033618,0.106916,-0.005657,0.182029
0.118728,-0.012641,0.011182,-1.993323,0.118095,-0.005784,0.180625
0.120158,-0.012641,0.011051,-1.953838,0.118095,-0.005915,0.179246
0.121555,-0.012641,0.010966,-1.915097,0.118095,-0.006001,0.17794
0.12295,0.0445,0.010881,-1.875989,0.085728,-0.006086,0.176012
0.124368,0.038372,0.010795,-1.837786,0.086302,-0.006259,0.174048
0.125765,0.038372,0.010709,-1.800347,0.086302,-0.006429,0.172126
0.127163,0.038372,0.010709,-1.763572,0.086302,-0.0066,0.170242
0.128557,0.052948,0.010709,-1.727242,0.059407,-0.00677,0.167859
0.129952,0.052948,0.010709,-1.691638,0.059407,-0.006941,0.165523
0.131349,0.052948,0.010709,-1.656746,0.059407,-0.007026,0.163317
0.132743,0.068546,0.010709,-1.622241,0.016222,-0.007111,0.160292
0.13414,0.071604,0.010794,-1.58828,0.015955,-0.007154,0.157363
0.135536,0.071604,0.01088,-1.554999,0.015955,-0.007196,0.154493
0.13693,0.071604,0.011135,-1.522217,0.015955,-0.007239,0.151681
0.138326,0.023801,0.01139,-1.491046,-0.016339,-0.007281,0.148279
0.139722,0.023801,0.011774,-1.460373,-0.016339,-0.007281,0.144987
0.141117,0.023801,0.012115,-1.430356,-0.016339,-0.007324,0.141718
0.142511,0.013407,0.012455,-1.401147,-0.016339,-0.007366,0.138515
0.14391,0.015454,0.012668,-1.372606,-0.075871,-0.007409,0.134186
0.145305,0.015454,0.012881,-1.344636,-0.075871,-0.007452,0.129943
0.1467,0.015454,0.013009,-1.317309,-0.075871,-0.007537,0.125743
0.148099,-0.044777,0.013137,-1.291733,-0.124212,-0.007622,0.120661
0.149495,-0.044777,0.013307,-1.266627,-0.124212,-0.00758,0.115805
0.150891,-0.044777,0.013478,-1.242023,-0.124212,-0.007452,0.11113
0.152287,-0.065556,0.013733,-1.218243,-0.124212,-0.007324,0.106548
0.153681,-0.066587,0.013946,-1.195001,-0.118737,-0.007196,0.102168
0.155078,-0.066587,0.014159,-1.172224,-0.118737,-0.007068,0.097875
0.156471,-0.066587,0.014287,-1.149986,-0.118737,-0.007153,0.093459
0.157865,-0.078009,0.014415,-1.128422,-0.118661,-0.007238,0.089134
0.159264,-0.078009,0.0145,-1.10733,-0.118661,-0.007452,0.084768
0.160658,-0.078009,0.014585,-1.08666,-0.118661,-0.007665,0.080491
0.162052,-0.078009,0.014628,-1.066445,-0.118661,-0.007877,0.0763
0.163452,-0.072776,0.01467,-1.04653,-0.080468,-0.007963,0.073081
0.164846,-0.072776,0.014713,-1.027013,-0.080468,-0.008048,0.069926
0.166239,-0.072776,0.014883,-1.007762,-0.080468,-0.008133,0.066835
0.167634,-0.058214,0.015053,-0.988604,-0.069584,-0.008218,0.064023
0.169027,-0.058214,0.015308,-0.969746,-0.069584,-0.008303,0.061268
0.17042,-0.058214,0.015563,-0.951266,-0.069584,-0.008388,0.058567
0.171818,-0.058214,0.015862,-0.933112,-0.069584,-0.008431,0.055963
0.17321,-0.011417,0.016159,-0.914387,-0.05878,-0.008473,0.053626
0.174604,-0.011417,0.016415,-0.896077,-0.05878,-0.008473,0.051378
0.176013,-0.011417,0.016673,-0.878131,-0.05878,-0.008473,0.049175
0.177413,-0.001017,0.016886,-0.860379,-0.05878,-0.008473,0.047016
0.178642,0.003087,0.016961,-0.843037,-0.059108,-0.008511,0.044857
0.179855,0.003087,0.017035,-0.826042,-0.059108,-0.008548,0.042741
0.181066,0.003087,0.017109,-0.809387,-0.059108,-0.008696,0.040559
0.182278,0.047748,0.017109,-0.792244,-0.026964,-0.008844,0.039064
0.183491,0.047748,0.017109,-0.775444,-0.026964,-0.008992,0.037598
0.184701,0.047748,0.017035,-0.759052,-0.026964,-0.009139,0.036162
0.185911,0.047748,0.016961,-0.742989,-0.026964,-0.009287,0.034755
0.187123,0.03735,0.016888,-0.727455,-0.010769,-0.009435,0.033699
0.188333,0.042457,0.016814,-0.712129,-0.011201,-0.009583,0.032657
0.189545,0.042457,0.01674,-0.69711,-0.011201,-0.009657,0.031707
0.190754,0.042457,0.016666,-0.682391,-0.011201,-0.009731,0.030776
0.191987,0.042457,0.016779,-0.667783,0.010382,-0.009806,0.030295
0.193195,0.04756,0.016889,-0.653368,0.00994,-0.00988,0.029815
0.194402,0.04756,0.017184,-0.63906,0.00994,-0.00999,0.02931
0.195633,0.04756,0.017484,-0.625033,0.00994,-0.010103,0.028812
0.196845,0.037173,0.017966,-0.611318,0.00994,-0.010214,0.028326
0.198057,0.038194,0.018446,-0.597857,-0.000934,-0.010325,0.027632
0.19927,0.038194,0.018928,-0.584664,-0.000934,-0.010436,0.026952
0.200482,0.038194,0.019408,-0.571736,-0.000934,-0.010547,0.026285
0.201694,-0.003348,0.019741,-0.560042,-0.000934,-0.010658,0.025632
0.202904,-0.004372,0.020074,-0.548603,0.015333,-0.010768,0.025317
0.204118,-0.004372,0.020259,-0.537536,0.015333,-0.010843,0.025045
0.205331,-0.004372,0.020444,-0.526692,0.015333,-0.010917,0.024778
0.206544,-0.004372,0.020629,-0.516064,0.015333,-0.010954,0.024553
0.207758,-0.010523,0.020814,-0.505772,0.005074,-0.010991,0.024127
