0.001584,14.656301,0.003674,-10.994502,2.010411,0.018179,1.078058
0.003009,14.656301,0.00698,-10.670603,2.010411,0.034531,1.105861
0.004404,14.656301,0.009448,-10.351579,2.010411,0.050663,1.133098
0.005802,14.674348,0.011923,-10.036311,2.131141,0.066833,1.161541
0.007196,14.674348,0.013667,-9.725705,2.131141,0.083299,1.189921
0.008589,14.674348,0.014645,-9.419739,2.131141,0.10021,1.218386
0.009981,14.674348,0.015622,-9.117598,2.131141,0.117128,1.246502
0.011373,14.746511,0.015962,-8.818961,2.278498,0.134625,1.27668
0.012763,14.746511,0.016301,-8.524057,2.278498,0.152103,1.306462
0.01416,14.746511,0.016301,-8.233175,2.278498,0.170268,1.336551
0.015549,14.872027,0.016301,-7.94436,2.441438,0.188322,1.368191
0.01694,14.872027,0.016132,-7.659323,2.441438,0.207044,1.400094
0.018337,14.872027,0.015961,-7.37785,2.441438,0.225843,1.431675
0.01973,14.872027,0.015536,-7.100147,2.441438,0.245235,1.463447
0.021121,15.007224,0.014517,-6.824811,2.592806,0.265188,1.497267
0.022516,15.007224,0.013496,-6.552919,2.592806,0.28519,1.530714
0.023907,15.007224,0.011585,-6.285305,2.592806,0.305696,1.56424
0.025295,15.072272,0.009679,-6.020217,2.653134,0.326153,1.598052
0.026667,15.072272,0.006999,-5.759208,2.653134,0.346801,1.63163
0.028036,15.072272,0.004325,-5.501454,2.653134,0.367396,1.664737
0.029422,15.072272,0.000983,-5.247583,2.653134,0.388719,1.698148
0.030819,15.040801,-0.002384,-4.997303,2.698963,0.410196,1.731867
0.032216,15.040801,-0.00605,-4.750446,2.698963,0.432277,1.765761
0.033613,15.040801,-0.009716,-4.506677,2.698963,0.455087,1.799951
0.035025,14.866738,-0.013769,-4.268511,2.745025,0.478153,1.834541
0.036421,14.833816,-0.018155,-4.034063,2.709922,0.50187,1.868905
0.037863,14.833816,-0.022688,-3.802691,2.709922,0.526383,1.903623
0.039254,14.833816,-0.027699,-3.574684,2.709922,0.551188,1.938197
0.040645,14.474115,-0.032707,-3.354019,2.785309,0.575973,1.973261
0.042038,14.474115,-0.038489,-3.136877,2.785309,0.602075,2.009187
0.043434,14.474115,-0.044281,-2.922459,2.785309,0.629802,2.046269
0.044827,14.127009,-0.050998,-2.715974,2.991151,0.657477,2.08541
0.046222,14.10675,-0.05862,-2.513216,2.962095,0.686986,2.125508
0.047612,14.10675,-0.066214,-2.312966,2.962095,0.716385,2.164997
0.049003,14.10675,-0.074324,-2.115728,2.962095,0.748019,2.206199
0.050394,13.770013,-0.082428,-1.925159,3.195568,0.779628,2.24978
0.051783,13.770013,-0.090397,-1.736839,3.195568,0.81375,2.295298
0.053173,13.770013,-0.098374,-1.550881,3.195568,0.847909,2.340283
0.054567,13.610824,-0.105691,-1.368585,3.195568,0.884833,2.387437
0.055957,13.613006,-0.112985,-1.188517,3.472342,0.924269,2.439941
0.057351,13.613006,-0.119668,-1.010098,3.472342,0.96386,2.491942
0.05874,13.613006,-0.126066,-0.833627,3.472342,1.005595,2.545411
0.060129,13.694191,-0.132469,-0.658352,3.578634,1.047358,2.599568
0.061524,13.694191,-0.138895,-0.485291,3.578634,1.09128,2.655179
0.062914,13.694191,-0.145303,-0.314376,3.578634,1.135074,2.709969
0.064302,13.694191,-0.151739,-0.145624,3.578634,1.180423,2.765609
0.065695,14.012509,-0.158202,0.024971,3.542647,1.225959,2.820288
0.067085,14.012509,-0.164227,0.193865,3.542647,1.272589,2.875365
0.068472,14.012509,-0.170234,0.360666,3.542647,1.319973,2.930498
0.069866,14.612694,-0.175383,0.533732,3.2806,1.367628,2.981933
0.071255,14.612694,-0.179242,0.705908,3.2806,1.415762,3.033199
0.072643,14.612694,-0.183096,0.875936,3.2806,1.46384,3.083769
0.074037,14.612694,-0.185521,1.045252,3.2806,1.512333,3.134116
0.075425,15.453641,-0.187936,1.222972,2.873669,1.560627,3.17855
0.076813,15.453641,-0.188655,1.400145,2.873669,1.608507,3.222021
0.078208,15.453641,-0.18938,1.575098,2.873669,1.656685,3.265242
0.079598,16.258793,-0.188235,1.759775,2.305598,1.70366,3.299635
0.080987,16.389946,-0.18709,1.943783,2.394533,1.750646,3.334719
0.082381,16.389946,-0.184112,2.127301,2.394533,1.79634,3.36809
0.083771,16.389946,-0.179532,2.310106,2.394533,1.840059,3.399092
0.085161,17.285402,-0.174949,2.501822,1.994769,1.883807,3.42474
0.086554,17.285402,-0.168997,2.692496,1.994769,1.925604,3.44814
0.087941,17.285402,-0.163074,2.880755,1.994769,1.967189,3.471038
0.089351,17.844513,-0.155885,3.074902,1.726563,2.007268,3.48881
0.090749,17.95496,-0.148761,3.267937,1.773594,2.046982,3.506587
0.092136,17.95496,-0.140632,3.459552,1.773594,2.084408,3.521883
0.093527,17.95496,-0.132486,3.648789,1.773594,2.119963,3.53514
0.094914,18.180683,-0.123214,3.839594,1.826967,2.155442,3.548823
0.096304,18.180683,-0.112777,4.029164,1.826967,2.189257,3.560692
0.097697,18.180683,-0.102322,4.216383,1.826967,2.223129,3.572469
0.099088,17.909098,-0.091073,4.39865,1.826967,2.255305,3.582424
0.100476,17.88114,-0.079841,4.578272,2.184986,2.287431,3.596681
0.101869,17.88114,-0.068412,4.755844,2.184986,2.318321,3.609538
0.103257,17.88114,-0.057013,4.931167,2.184986,2.349126,3.622152
0.104647,17.135643,-0.04599,5.094609,2.794493,2.37906,3.641366
0.106039,17.135643,-0.034938,5.256035,2.794493,2.409068,3.660413
0.107431,17.135643,-0.024575,5.414763,2.794493,2.438587,3.678738
0.108818,17.135643,-0.014881,5.570848,2.794493,2.46805,3.69678
0.110212,16.009571,-0.00514,5.710951,3.537524,2.497657,3.724025
0.1116,16.009571,0.003967,5.848677,3.537524,2.527605,3.751268
0.112989,16.009571,0.013083,5.98469,3.537524,2.55758,3.778197
0.114379,14.755054,0.021479,6.102611,4.307782,2.588237,3.81509
0.115766,14.755054,0.029864,6.219047,4.307782,2.618857,3.851487
0.117155,14.755054,0.037069,6.332861,4.307782,2.650048,3.887991
0.118548,14.755054,0.044296,6.445275,4.307782,2.681337,3.924137
0.119936,13.545819,0.049928,6.539594,4.974502,2.713138,3.968669
0.121351,13.545819,0.053555,6.630754,4.974502,2.746476,4.014163
0.122743,13.545819,0.057124,6.720716,4.974502,2.779277,4.058559
0.124154,12.557016,0.058545,6.795074,5.495692,2.813861,4.110675
0.125547,12.557016,0.059948,6.868484,5.495692,2.847994,4.161694
0.126938,12.557016,0.059057,6.93871,5.495692,2.883731,4.21366
0.128328,12.557016,0.058166,7.00806,5.495692,2.919451,4.264957
0.129722,11.908136,0.055272,7.066453,5.83498,2.95724,4.321899
0.131112,11.908136,0.052388,7.124125,5.83498,2.996893,4.379971
0.132502,11.908136,0.047808,7.179403,5.83498,3.036546,4.437315
0.133897,11.676796,0.041759,7.229647,6.062922,3.078251,4.498819
0.135304,11.673358,0.035662,7.279173,5.993376,3.120283,4.559008
0.136646,11.673358,0.028621,7.327147,5.993376,3.161996,4.618129
0.13786,11.673358,0.022245,7.375178,5.993376,3.199773,4.672625
0.139065,11.816702,0.014928,7.423471,5.934247,3.238528,4.726666
0.14027,11.816702,0.00761,7.471161,5.934247,3.277287,4.780035
0.141477,11.816702,-0.000752,7.517223,5.934247,3.317031,4.83371
0.142683,11.816702,-0.009106,7.562717,5.934247,3.356741,4.886681
0.143888,12.346833,-0.018332,7.613408,5.746914,3.397102,4.937289
0.145091,12.346833,-0.027547,7.663475,5.746914,3.437414,4.987217
0.146301,12.346833,-0.036816,7.712863,5.746914,3.478478,5.037265
0.147505,12.346833,-0.046663,7.761064,5.746914,3.519336,5.086483
0.148708,13.104447,-0.056503,7.81814,5.392787,3.560606,5.131065
0.149943,13.104447,-0.066793,7.874057,5.392787,3.602971,5.176172
0.151148,13.104447,-0.076833,7.929523,5.392787,3.644526,5.219915
0.152354,13.104447,-0.086808,7.984359,5.392787,3.686122,5.263153
0.153561,13.978179,-0.096794,8.049421,4.94545,3.727758,5.300296
0.154766,14.006804,-0.106535,8.114268,5.009627,3.769335,5.33772
0.155973,14.006804,-0.116294,8.178289,5.009627,3.810983,5.374746
0.157179,14.006804,-0.125754,8.241804,5.009627,3.852321,5.411004
0.158385,14.878566,-0.135215,8.315421,4.587018,3.893661,5.441527
0.159589,14.916336,-0.144403,8.388859,4.646538,3.934421,5.47184
0.160795,14.916336,-0.153602,8.461369,4.646538,3.975229,5.501821
0.162005,14.916336,-0.162615,8.533155,4.646538,4.01553,5.530927
0.163209,15.616876,-0.171581,8.612848,4.646538,4.055616,5.559457
0.164416,15.653571,-0.180382,8.692166,4.44347,4.095057,5.584455
0.165622,15.653571,-0.18918,8.770495,4.44347,4.134483,5.609126
0.166828,15.653571,-0.197786,8.848036,4.44347,4.17321,5.632798
0.168031,16.116993,-0.20638,8.930411,4.44347,4.21188,5.656118
0.169235,16.138203,-0.214759,9.012235,4.477989,4.24999,5.679025
0.170443,16.138203,-0.223163,9.093011,4.477989,4.288214,5.701758
0.171649,16.138203,-0.231516,9.172827,4.477989,4.326116,5.723889
0.172854,16.138203,-0.239864,9.251651,4.477989,4.363993,5.74572
0.17406,16.386192,-0.248516,9.332288,4.756335,4.401953,5.770838
0.175264,16.386192,-0.257152,9.411933,4.756335,4.439843,5.795573
0.176469,16.386192,-0.265937,9.490437,4.756335,4.478252,5.820511
0.177677,16.386192,-0.274752,9.567928,4.756335,4.516797,5.845273
0.178881,16.393579,-0.28335,9.644759,5.213606,4.556036,5.876126
0.180086,16.393579,-0.291951,9.720626,5.213606,4.595294,5.906611
0.181291,16.393579,-0.300558,9.79554,5.213606,4.635568,5.937719
0.1825,16.393579,-0.308493,9.870179,5.213606,4.675983,5.968578
0.183704,16.234137,-0.316389,9.941932,5.688109,4.717189,6.005763
0.184908,16.234137,-0.323409,10.013652,5.688109,4.758425,6.042512
0.186132,16.234137,-0.330543,10.084363,5.688109,4.800333,6.079467
0.187339,16.234137,-0.336914,10.154943,5.688109,4.842391,6.116107
0.188544,15.980319,-0.343278,10.221477,6.041107,4.8844,6.156653
0.189755,15.980319,-0.349303,10.287512,6.041107,4.927168,6.197443
0.190961,15.980319,-0.355302,10.352748,6.041107,4.969748,6.237536
0.192166,15.980319,-0.361368,10.417102,6.041107,5.012654,6.277451
0.193375,15.628129,-0.367456,10.476228,6.269766,5.055714,6.319877
0.194582,15.628129,-0.37368,10.534481,6.269766,5.09895,6.361946
0.195788,15.628129,-0.3799,10.59201,6.269766,5.142155,6.403459
0.196994,15.628129,-0.386232,10.648707,6.269766,5.185634,6.444723
0.198204,15.21862,-0.392584,10.699559,6.355804,5.229247,6.486679
0.199408,15.21862,-0.399052,10.74966,6.355804,5.272763,6.528015
0.200614,15.21862,-0.40553,10.799125,6.355804,5.316338,6.568892
0.201843,15.21862,-0.41239,10.847593,6.355804,5.360836,6.610171
0.203049,14.73151,-0.419125,10.889492,6.334909,5.404522,6.649871
0.204253,14.73151,-0.426258,10.930474,6.334909,5.448276,6.68914
0.205461,14.73151,-0.433407,10.970928,6.334909,5.492125,6.728013
0.206668,14.73151,-0.441031,11.010406,6.334909,5.536103,6.766528
0.207873,14.192942,-0.448645,11.042669,6.304546,5.580023,6.804124
0.209079,14.193198,-0.456816,11.073982,6.305197,5.62408,6.841394
0.210289,14.193198,-0.465015,11.104877,6.305197,5.668289,6.878348
0.211496,14.193198,-0.473629,11.134974,6.305197,5.712423,6.914766
0.212702,13.628389,-0.482242,11.157637,6.290013,5.756559,6.950541
0.213909,13.625918,-0.490863,11.179977,6.282222,5.800912,6.985985
0.215115,13.625918,-0.499957,11.201571,6.282222,5.845243,7.020965
0.21632,13.625918,-0.50904,11.222906,6.282222,5.889777,7.055708
0.217543,13.092078,-0.518707,11.236725,6.282222,5.934973,7.09067
0.21875,13.090027,-0.528246,11.250471,6.344498,5.979578,7.12539
0.219956,13.090027,-0.538255,11.263582,6.344498,6.024359,7.15985
0.221161,13.090027,-0.548258,11.276535,6.344498,6.069115,7.193855
0.222373,12.679646,-0.558841,11.283624,6.344498,6.114444,7.228
0.22358,12.677473,-0.569371,11.290648,6.509129,6.159545,7.263552
0.224785,12.677473,-0.580436,11.297056,6.509129,6.204984,7.298993
0.225994,12.677473,-0.591547,11.30334,6.509129,6.250608,7.334173
0.2272,12.677473,-0.603175,11.309033,6.509129,6.29664,7.369317
0.228405,12.421031,-0.614798,11.311456,6.728592,6.342657,7.406749
0.229613,12.421031,-0.626926,11.313349,6.728592,6.389214,7.444246
0.230819,12.421031,-0.639036,11.315236,6.728592,6.435704,7.48121
0.232025,12.421031,-0.651658,11.316594,6.728592,6.482584,7.518097
0.23323,12.382313,-0.664271,11.31746,6.971793,6.529433,7.557531
0.234438,12.382313,-0.677356,11.317849,6.971793,6.576761,7.596946
