0.140260,-1.099827,0.694350,-0.000000,785,814
0.146905,-1.003656,0.660843,-0.000000,786,813
0.153477,-1.024507,0.628174,-0.000000,786,813
0.160071,-1.092894,0.593019,-0.000000,788,811
0.166638,-1.325336,0.555886,-0.000000,788,811
0.173208,-1.504120,0.519064,-0.000000,786,813
0.179778,-1.635394,0.481729,-0.000000,786,813
0.186346,-1.806891,0.442494,-0.000000,787,812
0.192916,-1.743064,0.406894,-0.000000,786,813
0.200387,-1.771387,0.367413,-0.000000,790,809
0.207102,-1.580223,0.331127,-0.000000,791,808
0.213694,-1.561065,0.295113,-0.000000,792,807
0.220246,-1.496944,0.262854,-0.000000,792,807
0.227376,-1.598987,0.234208,-0.000000,790,809
0.234015,-1.639883,0.206709,-0.000000,789,810
0.240570,-1.501516,0.184951,-0.000000,788,811
0.247129,-1.312030,0.168013,-0.000000,788,811
0.253700,-1.112319,0.155432,-0.000000,788,811
0.260239,-0.589996,0.152117,-0.000000,789,810
0.266766,-0.505508,0.144290,-0.000000,793,806
0.273412,-0.352093,0.141375,-0.000000,792,807
0.279998,-0.680411,0.120660,-0.000000,800,799
0.286521,-0.901255,0.095790,-0.000000,800,799
0.293098,-1.337542,0.081537,-0.000000,789,810
0.299655,-1.874201,0.042282,-0.000000,799,800
0.306186,-2.068275,-0.002609,-0.000000,801,798
0.312768,-1.982780,-0.037827,-0.000000,798,801
0.319352,-0.630920,-0.064009,-0.000000,810,789
0.325934,0.086962,-0.105425,-0.000000,829,770
0.332517,0.326498,-0.152837,-0.000000,837,762
0.339101,-0.871903,-0.229582,-0.000000,843,756
0.345681,-1.666876,-0.316131,-0.000000,842,757
0.352265,-2.153558,-0.398119,-0.000000,836,763
0.359163,-3.137667,-0.484003,-0.000000,828,771
0.366082,-3.732109,-0.556771,-0.000000,815,784
0.373017,-3.564692,-0.596547,-0.000000,799,800
0.380095,-2.147440,-0.583473,-0.000000,786,813
0.386974,-0.919707,-0.545492,-0.000000,784,815
0.393894,1.079971,-0.481882,-0.000000,791,808
0.400782,1.373788,-0.415252,-0.000000,790,809
0.407675,1.161078,-0.358105,-0.000000,791,808
0.414533,0.150685,-0.325720,-0.000000,793,806
0.421460,-0.296480,-0.301668,-0.000000,792,807
0.428342,-1.113194,-0.291082,-0.000000,789,810
0.435228,-1.641356,-0.288786,-0.000000,788,811
0.442153,-2.208854,-0.293576,-0.000000,786,813
0.449030,-2.900639,-0.310080,-0.000000,785,814
0.455941,-2.904047,-0.328622,-0.000000,786,813
0.463131,-2.142868,-0.337536,-0.000000,791,808
0.470119,-1.568444,-0.351855,-0.000000,801,798
0.476988,-1.000038,-0.364966,-0.000000,807,792
