0.100060,1.710350,2.172107,451,548
0.106671,1.659444,2.137877,465,534
0.113217,1.266138,2.093174,471,528
0.119764,0.126012,2.025976,473,526
0.126307,-0.273161,1.958415,468,531
0.132854,-0.424113,1.895244,462,537
0.139400,-0.356896,1.843688,452,547
0.145946,0.164796,1.808688,447,552
0.152492,0.245515,1.780308,442,557
0.159037,-0.013683,1.752207,437,562
0.165640,-0.621548,1.718107,431,568
0.172194,-0.391380,1.697623,422,577
0.178737,0.245774,1.691427,420,579
0.185281,1.382792,1.706929,421,578
0.191828,1.459346,1.720135,425,574
0.198366,1.282391,1.725797,430,569
0.204904,0.724630,1.715890,435,564
0.212328,0.492031,1.695128,445,554
0.219126,0.556209,1.669448,453,546
0.225628,-0.056436,1.626128,462,537
0.232137,-0.305652,1.579849,462,537
0.238689,-0.385398,1.526971,471,528
0.245553,-0.740947,1.465750,474,525
0.252439,-0.341190,1.411022,479,520
0.259321,0.092634,1.365869,481,518
0.266233,0.075030,1.323872,479,520
0.273121,-1.255819,1.256362,481,518
0.280007,-0.587252,1.213668,470,529
0.286922,0.183288,1.190317,467,532
0.294329,0.939553,1.186571,463,536
0.301231,2.297049,1.203978,469,530
0.308118,3.403898,1.228765,485,514
0.315004,2.427420,1.221996,499,500
0.321896,1.249548,1.193428,498,501
0.328791,-0.159150,1.144256,491,508
0.335710,-0.753182,1.106045,467,532
0.342653,-0.941372,1.090788,437,562
0.349569,-0.947409,1.095270,413,586
0.357523,-1.123334,1.122432,392,607
0.364489,-0.231360,1.166763,381,618
0.371394,0.272510,1.218421,381,618
0.378295,1.817701,1.288140,393,606
0.385197,2.408500,1.350744,411,588
0.392096,1.237311,1.369673,433,566
0.398945,0.202881,1.359391,443,556
0.405854,-0.530567,1.328976,451,548
0.412903,-0.714473,1.291424,457,542
0.419799,-0.340571,1.257904,463,536
0.426617,-0.464770,1.220337,467,532
0.433464,0.249834,1.193705,472,527
0.440394,0.847595,1.168281,486,513
0.447066,1.685012,1.148629,502,497
0.453622,1.653523,1.122209,511,488
0.460175,1.180743,1.082559,518,481
0.466725,0.868846,1.038855,517,482
0.473277,0.118199,0.989234,509,490
0.479832,-0.573871,0.938904,495,504
0.486386,0.032662,0.910926,484,515
0.492941,0.078271,0.900297,465,534
0.499494,-0.128897,0.896516,452,547
0.506048,1.508476,0.929482,446,553
0.512599,2.732792,0.982932,448,551
0.519151,3.116104,1.037693,453,546
0.525704,2.410012,1.065871,467,532
0.532254,1.861936,1.075667,475,524
0.539257,0.569696,1.057324,477,522
0.546078,-0.826239,1.018578,470,529
0.553004,-1.098270,0.985922,459,540
0.559894,-1.508116,0.957004,446,553
0.566789,-0.988020,0.948157,435,564
0.574130,-0.933744,0.950200,427,572
0.581096,-0.627547,0.961298,421,578
0.587995,0.246152,0.984491,426,573
0.594862,1.696294,1.022702,440,559
0.601770,2.380941,1.061174,454,545
0.608641,2.150294,1.073449,479,520
0.615524,1.947675,1.064527,499,500
0.622419,1.545261,1.035114,515,484
0.629225,0.754399,0.986088,522,477
0.636087,0.085832,0.924931,523,476
0.642995,-0.688744,0.854588,519,480
0.649622,-0.342832,0.801652,511,488
0.656175,-0.171185,0.764894,498,501
0.662787,-0.419041,0.737405,482,517
0.669370,-0.077479,0.725583,472,527
0.675940,0.505046,0.736447,458,541
0.682482,0.772847,0.760799,447,552
0.689028,0.982513,0.789847,445,554
0.695566,1.413928,0.826132,445,554
0.702105,1.580254,0.862087,448,551
0.708683,1.787301,0.893719,456,543
