0.450652,0.777749,-1.342118,552,447
0.457291,0.782044,-1.304055,544,455
0.463858,0.698123,-1.261903,535,464
0.470443,0.540464,-1.218030,526,473
0.477014,0.139785,-1.179919,521,478
0.483589,-0.024194,-1.139158,512,487
0.490151,-0.145847,-1.098543,507,492
0.496994,-0.092468,-1.058010,507,492
0.503570,-0.013034,-1.022410,512,487
0.510613,0.066154,-0.989532,516,483
0.517639,-0.018554,-0.963863,521,478
0.524217,-0.129912,-0.949007,530,469
0.530811,-0.321466,-0.945186,539,460
0.537379,-0.353538,-0.946369,544,455
0.543954,-0.299799,-0.953152,553,446
0.550482,-0.102362,-0.958835,557,442
0.557068,0.029806,-0.962554,557,442
0.563651,0.156210,-0.964842,559,440
0.570442,0.340251,-0.961745,556,443
0.577382,0.466934,-0.953982,553,446
0.584299,0.477794,-0.940709,546,453
0.591198,0.409395,-0.921190,536,463
0.598095,0.345879,-0.893428,523,476
0.604999,0.197993,-0.862982,515,484
0.611898,0.108794,-0.827094,505,494
0.618800,0.093200,-0.783559,493,506
0.625701,0.108964,-0.737281,488,511
0.632604,0.114084,-0.690374,485,514
0.639535,0.229705,-0.641553,483,516
0.646431,0.240202,-0.596338,485,514
0.653325,0.488240,-0.552637,490,509
0.660221,0.694856,-0.510417,494,505
0.667117,0.705392,-0.472338,497,502
0.674026,0.277109,-0.447071,501,498
0.680930,0.030010,-0.433868,508,491
0.687829,-0.049870,-0.423354,509,490
0.694718,0.245056,-0.407773,509,490
0.701611,0.373423,-0.391792,511,488
0.708734,0.446170,-0.374876,511,488
0.715637,0.355783,-0.361349,512,487
0.722535,0.151575,-0.352795,512,487
0.729433,-0.284031,-0.353538,513,486
0.736334,-0.343019,-0.354208,511,488
0.743629,0.055504,-0.345416,509,490
0.750691,0.282391,-0.330593,507,492
0.757635,0.361632,-0.313480,505,494
0.764518,0.493518,-0.291219,501,498
0.771384,0.683194,-0.264187,498,501
0.777958,0.872656,-0.233637,497,502
0.784529,0.851576,-0.202356,494,505
0.791093,0.921033,-0.169338,491,508
0.797654,0.911822,-0.137368,491,508
0.804217,0.615539,-0.112154,490,509
0.810778,0.366914,-0.093795,491,508
0.817340,0.329809,-0.079290,494,505
0.823904,0.256072,-0.067138,495,504
0.830468,0.035401,-0.061802,497,502
0.837030,-0.148503,-0.060448,497,502
0.843595,0.003899,-0.054500,495,504
0.850157,0.098241,-0.045217,493,506
0.856718,0.171514,-0.031908,489,510
0.863283,0.282401,-0.014286,486,513
0.869844,0.467653,0.008056,483,516
0.876715,0.642416,0.035484,481,518
0.883620,0.605327,0.060251,482,517
0.890629,0.620827,0.083775,483,516
0.897535,0.841192,0.108576,485,514
0.904434,0.935592,0.133727,485,514
0.911338,0.766535,0.150459,490,509
0.918236,0.650623,0.162677,492,507
0.925142,0.666584,0.175592,491,508
0.932045,0.861632,0.191942,491,508
0.938947,0.777381,0.205661,491,508
0.945863,0.519752,0.214370,490,509
0.952767,0.684055,0.227426,488,511
0.959669,0.870552,0.243124,489,510
0.966574,0.685827,0.255641,488,511
0.973475,0.457635,0.262515,488,511
0.980371,0.436058,0.267582,490,509
0.987270,0.398599,0.270148,491,508
0.994259,0.177025,0.267394,493,506
1.001156,-0.163942,0.256238,495,504
1.008063,-0.079706,0.244093,499,500
1.014975,0.240324,0.237141,501,498
1.021879,0.240229,0.228063,503,496
1.029217,0.229578,0.219257,503,496
1.036127,0.419925,0.213916,504,495
1.043016,0.641776,0.212116,505,494
1.049909,0.741289,0.212956,505,494
1.056804,0.740990,0.215421,503,496
1.063704,0.820106,0.221475,500,499
1.070608,0.990101,0.232870,497,502
1.077535,0.895613,0.242756,496,503
1.084443,0.990166,0.251245,500,499
1.091342,1.084633,0.260430,501,498
1.098239,0.998601,0.269775,498,501
1.105146,0.624161,0.271644,498,501
1.112048,0.608630,0.275233,495,504
1.118951,0.366708,0.275357,493,506
1.125853,0.176923,0.275191,489,510
1.132757,0.219059,0.280002,484,515
1.139662,0.477535,0.291540,482,517
1.146565,0.461661,0.302320,482,517
1.153473,0.503699,0.312491,483,516
1.160375,0.630002,0.323328,484,515
1.167320,0.640502,0.330863,488,511
1.174245,0.440766,0.331970,491,508
1.181153,0.483246,0.333908,491,508
1.188059,0.642079,0.338365,491,508
1.194963,0.605054,0.344264,489,510
1.202096,0.435808,0.350305,484,515
1.209008,0.382772,0.356688,482,517
1.215898,0.551376,0.366091,482,517
1.222794,0.825277,0.380995,481,518
1.229687,0.783205,0.392902,483,516
1.236577,0.672464,0.401530,484,515
1.243469,0.730322,0.408463,487,512
1.250418,0.830955,0.417066,487,512
1.257342,0.540633,0.418655,488,511
1.264228,0.356203,0.417969,486,513
1.271110,0.414446,0.418668,486,513
1.278045,0.849095,0.429088,484,515
1.285158,0.854337,0.438813,485,514
1.292906,0.542267,0.440589,487,512
1.301427,0.642383,0.442264,488,511
1.308258,0.641105,0.443123,490,509
1.315077,0.497881,0.438046,494,505
1.321990,0.303308,0.425579,498,501
1.328879,0.423846,0.413128,502,497
1.335822,0.596989,0.405538,501,498
1.343005,0.540488,0.398512,499,500
1.349933,0.483113,0.395177,494,505
1.357529,0.642788,0.400296,487,512
1.364354,0.785826,0.411423,483,516
1.371239,0.726831,0.424678,479,520
1.378009,0.641407,0.439691,473,526
1.384793,0.609178,0.454997,472,527
